SALE_ID,SALE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,SALE_CATEGORY,BRANCH
2223,2021/05/19,83198.0,32045,1,E-COMMERCE          ,101
2224,2021/05/19,73093.0,13095,1,E-COMMERCE          ,101
2224,2021/05/19,73093.0,17164,1,E-COMMERCE          ,101
2225,2021/05/19,63162.0,3416,1,E-COMMERCE          ,101
2226,2021/05/19,22024.0,8800,1,E-COMMERCE          ,101
2226,2021/05/19,22024.0,12722,1,E-COMMERCE          ,101
2227,2021/05/19,30253.0,13327,1,E-COMMERCE          ,101
2228,2021/05/19,33905.0,8704,1,E-COMMERCE          ,101
2228,2021/05/19,33905.0,32363,2,E-COMMERCE          ,101
2228,2021/05/19,33905.0,422,1,E-COMMERCE          ,101
2228,2021/05/19,33905.0,7192,3,E-COMMERCE          ,101
2228,2021/05/19,33905.0,6659,1,E-COMMERCE          ,101
2228,2021/05/19,33905.0,21592,3,E-COMMERCE          ,101
2229,2021/05/19,82739.0,25687,1,E-COMMERCE          ,101
2229,2021/05/19,82739.0,8808,1,E-COMMERCE          ,101
2230,2021/05/19,38032.0,3298,1,E-COMMERCE          ,101
2231,2021/05/19,66768.0,3476,1,E-COMMERCE          ,101
2231,2021/05/19,66768.0,20373,1,E-COMMERCE          ,101
2231,2021/05/19,66768.0,34360,1,E-COMMERCE          ,101
2232,2021/05/19,82757.0,13039,1,E-COMMERCE          ,101
2232,2021/05/19,82757.0,8560,1,E-COMMERCE          ,101
2233,2021/05/19,82768.0,4003,1,E-COMMERCE          ,101
2234,2021/05/20,81232.0,35648,1,E-COMMERCE          ,101
2234,2021/05/20,81232.0,8766,1,E-COMMERCE          ,101
2234,2021/05/20,81232.0,7763,1,E-COMMERCE          ,101
2235,2021/05/20,68160.0,21944,1,E-COMMERCE          ,101
2236,2021/05/20,82297.0,17705,1,E-COMMERCE          ,101
2236,2021/05/20,82297.0,3993,2,E-COMMERCE          ,101
2236,2021/05/20,82297.0,32450,2,E-COMMERCE          ,101
2237,2021/05/20,82296.0,4317,2,E-COMMERCE          ,101
2238,2021/05/20,83581.0,34641,1,E-COMMERCE          ,101
2239,2021/05/20,82324.0,4950,1,E-COMMERCE          ,101
2239,2021/05/20,82324.0,31702,1,E-COMMERCE          ,101
2240,2021/05/20,17831.0,3437,1,E-COMMERCE          ,101
2241,2021/05/20,2679.0,4804,1,E-COMMERCE          ,101
2241,2021/05/20,2679.0,8804,1,E-COMMERCE          ,101
2242,2021/05/20,72885.0,3374,3,E-COMMERCE          ,101
2242,2021/05/20,72885.0,36640,3,E-COMMERCE          ,101
2242,2021/05/20,72885.0,7193,3,E-COMMERCE          ,101
2242,2021/05/20,72885.0,6324,1,E-COMMERCE          ,101
2243,2021/05/20,83691.0,13023,1,E-COMMERCE          ,101
2243,2021/05/20,83691.0,17164,2,E-COMMERCE          ,101
2244,2021/05/20,54869.0,3328,1,E-COMMERCE          ,101
2245,2021/05/20,77403.0,4917,1,E-COMMERCE          ,101
2245,2021/05/20,77403.0,23420,1,E-COMMERCE          ,101
2246,2021/05/20,78339.0,9285,1,E-COMMERCE          ,101
2246,2021/05/20,78339.0,21579,1,E-COMMERCE          ,101
2247,2021/05/20,14744.0,13133,1,E-COMMERCE          ,101
2248,2021/05/20,48384.0,17628,4,E-COMMERCE          ,101
2249,2021/05/21,62598.0,13076,1,E-COMMERCE          ,101
2250,2021/05/21,80151.0,25595,1,E-COMMERCE          ,101
2251,2021/05/21,82786.0,4620,1,E-COMMERCE          ,101
2251,2021/05/21,82786.0,19719,1,E-COMMERCE          ,101
2251,2021/05/21,82786.0,32311,1,E-COMMERCE          ,101
2252,2021/05/21,67014.0,22036,1,E-COMMERCE          ,101
2252,2021/05/21,67014.0,18411,1,E-COMMERCE          ,101
2253,2021/05/21,74497.0,4016,1,E-COMMERCE          ,101
2253,2021/05/21,74497.0,34640,3,E-COMMERCE          ,101
2254,2021/05/21,64528.0,8566,1,E-COMMERCE          ,101
2254,2021/05/21,64528.0,8969,1,E-COMMERCE          ,101
2255,2021/05/21,40526.0,3418,1,E-COMMERCE          ,101
2256,2021/05/21,82803.0,56,1,E-COMMERCE          ,101
2257,2021/05/21,32871.0,3342,1,E-COMMERCE          ,101
2257,2021/05/21,32871.0,3438,1,E-COMMERCE          ,101
2258,2021/05/21,80822.0,26966,1,E-COMMERCE          ,101
2259,2021/05/21,82819.0,21695,1,E-COMMERCE          ,101
2260,2021/05/21,82818.0,3997,1,E-COMMERCE          ,101
2261,2021/05/21,82348.0,8745,1,E-COMMERCE          ,101
2262,2021/05/21,82817.0,36641,4,E-COMMERCE          ,101
2262,2021/05/21,82817.0,457,1,E-COMMERCE          ,101
2262,2021/05/21,82817.0,9616,1,E-COMMERCE          ,101
2262,2021/05/21,82817.0,7472,2,E-COMMERCE          ,101
2262,2021/05/21,82817.0,16856,1,E-COMMERCE          ,101
2262,2021/05/21,82817.0,21592,1,E-COMMERCE          ,101
2263,2021/05/21,77946.0,31815,2,E-COMMERCE          ,101
2264,2021/05/21,8865.0,3476,2,E-COMMERCE          ,101
2265,2021/05/22,33275.0,8722,1,E-COMMERCE          ,101
2266,2021/05/22,85060.0,3416,1,E-COMMERCE          ,101
2267,2021/05/22,3882.0,3362,1,E-COMMERCE          ,101
2268,2021/05/22,42364.0,13081,1,E-COMMERCE          ,101
2269,2021/05/22,32872.0,26440,3,E-COMMERCE          ,101
2269,2021/05/22,32872.0,3400,1,E-COMMERCE          ,101
2269,2021/05/22,32872.0,457,2,E-COMMERCE          ,101
2269,2021/05/22,32872.0,9616,3,E-COMMERCE          ,101
2270,2021/05/22,82651.0,17726,1,E-COMMERCE          ,101
2270,2021/05/22,82651.0,8807,1,E-COMMERCE          ,101
2270,2021/05/22,82651.0,92,1,E-COMMERCE          ,101
2270,2021/05/22,82651.0,4308,1,E-COMMERCE          ,101
2271,2021/05/22,84661.0,17236,2,E-COMMERCE          ,101
2272,2021/05/22,21239.0,8800,1,E-COMMERCE          ,101
2272,2021/05/22,21239.0,12723,1,E-COMMERCE          ,101
2272,2021/05/22,21239.0,11219,1,E-COMMERCE          ,101
2273,2021/05/22,73401.0,8723,1,E-COMMERCE          ,101
2274,2021/05/22,37827.0,12964,1,E-COMMERCE          ,101
2275,2021/05/22,46652.0,13094,1,E-COMMERCE          ,101
2275,2021/05/22,46652.0,17545,2,E-COMMERCE          ,101
2275,2021/05/22,46652.0,30270,1,E-COMMERCE          ,101
2276,2021/05/22,84180.0,32248,1,E-COMMERCE          ,101
2277,2021/05/22,18815.0,13085,1,E-COMMERCE          ,101
2277,2021/05/22,18815.0,9536,2,E-COMMERCE          ,101
2277,2021/05/22,18815.0,12723,1,E-COMMERCE          ,101
2278,2021/05/22,85075.0,1205,1,E-COMMERCE          ,101
2279,2021/05/22,83739.0,4303,1,E-COMMERCE          ,101
2280,2021/05/23,84209.0,9046,1,E-COMMERCE          ,101
2281,2021/05/23,85120.0,7889,1,E-COMMERCE          ,101
2282,2021/05/23,36176.0,25960,1,E-COMMERCE          ,101
2283,2021/05/24,3156.0,51,1,E-COMMERCE          ,101
2284,2021/05/24,33937.0,42,1,E-COMMERCE          ,101
2285,2021/05/24,84720.0,3997,1,E-COMMERCE          ,101
2286,2021/05/24,10405.0,13005,1,E-COMMERCE          ,101
2286,2021/05/24,10405.0,25595,1,E-COMMERCE          ,101
2286,2021/05/24,10405.0,21692,1,E-COMMERCE          ,101
2287,2021/05/24,81879.0,5259,1,E-COMMERCE          ,101
2287,2021/05/24,81879.0,3977,1,E-COMMERCE          ,101
2287,2021/05/24,81879.0,22769,1,E-COMMERCE          ,101
2287,2021/05/24,81879.0,6662,1,E-COMMERCE          ,101
2288,2021/05/24,85159.0,18216,1,E-COMMERCE          ,101
2288,2021/05/24,85159.0,14480,1,E-COMMERCE          ,101
2289,2021/05/24,84686.0,13099,1,E-COMMERCE          ,101
2290,2021/05/24,39983.0,13115,1,E-COMMERCE          ,101
2291,2021/05/24,40130.0,1555,1,E-COMMERCE          ,101
2292,2021/05/24,78240.0,13072,1,E-COMMERCE          ,101
2293,2021/05/24,81256.0,13026,1,E-COMMERCE          ,101
2294,2021/05/24,76946.0,299,1,E-COMMERCE          ,101
2294,2021/05/24,76946.0,32311,1,E-COMMERCE          ,101
2295,2021/05/24,84229.0,4080,1,E-COMMERCE          ,101
2295,2021/05/24,84229.0,4305,1,E-COMMERCE          ,101
2295,2021/05/24,84229.0,11965,1,E-COMMERCE          ,101
2296,2021/05/24,80198.0,5258,1,E-COMMERCE          ,101
2297,2021/05/24,27672.0,3401,1,E-COMMERCE          ,101
2298,2021/05/24,84265.0,12474,2,E-COMMERCE          ,101
2299,2021/05/24,84273.0,299,1,E-COMMERCE          ,101
2300,2021/05/24,55970.0,34740,1,E-COMMERCE          ,101
2301,2021/05/24,84261.0,13093,1,E-COMMERCE          ,101
2301,2021/05/24,84261.0,31739,1,E-COMMERCE          ,101
2302,2021/05/24,60278.0,26583,3,E-COMMERCE          ,101
2303,2021/05/24,83798.0,285,1,E-COMMERCE          ,101
2303,2021/05/24,83798.0,21309,1,E-COMMERCE          ,101
2304,2021/05/24,34549.0,3297,1,E-COMMERCE          ,101
2304,2021/05/24,34549.0,4322,1,E-COMMERCE          ,101
2304,2021/05/24,34549.0,12543,2,E-COMMERCE          ,101
2305,2021/05/24,83798.0,285,1,E-COMMERCE          ,101
2305,2021/05/24,83798.0,291,1,E-COMMERCE          ,101
2306,2021/05/25,82971.0,23251,1,E-COMMERCE          ,101
2306,2021/05/25,82971.0,30270,2,E-COMMERCE          ,101
2307,2021/05/25,61573.0,17548,6,E-COMMERCE          ,101
2308,2021/05/25,36478.0,34231,1,E-COMMERCE          ,101
2309,2021/05/25,43478.0,5571,1,E-COMMERCE          ,101
2309,2021/05/25,43478.0,51,1,E-COMMERCE          ,101
2310,2021/05/25,73593.0,7633,1,E-COMMERCE          ,101
2311,2021/05/25,4292.0,3319,1,E-COMMERCE          ,101
2312,2021/05/25,82861.0,10057,1,E-COMMERCE          ,101
2313,2021/05/25,8378.0,3337,2,E-COMMERCE          ,101
2314,2021/05/25,84732.0,5246,1,E-COMMERCE          ,101
2314,2021/05/25,84732.0,51,1,E-COMMERCE          ,101
2315,2021/05/25,84731.0,170,1,E-COMMERCE          ,101
2315,2021/05/25,84731.0,20071,1,E-COMMERCE          ,101
2316,2021/05/25,85222.0,12989,1,E-COMMERCE          ,101
2316,2021/05/25,85222.0,18264,2,E-COMMERCE          ,101
2316,2021/05/25,85222.0,4305,1,E-COMMERCE          ,101
2317,2021/05/25,84735.0,13017,1,E-COMMERCE          ,101
2317,2021/05/25,84735.0,13081,1,E-COMMERCE          ,101
2318,2021/05/25,85216.0,34751,1,E-COMMERCE          ,101
2319,2021/05/25,17847.0,13131,1,E-COMMERCE          ,101
2319,2021/05/25,17847.0,4230,1,E-COMMERCE          ,101
2320,2021/05/25,73906.0,19510,2,E-COMMERCE          ,101
2321,2021/05/25,32236.0,13020,1,E-COMMERCE          ,101
2321,2021/05/25,32236.0,13095,1,E-COMMERCE          ,101
2321,2021/05/25,32236.0,424,2,E-COMMERCE          ,101
2321,2021/05/25,32236.0,8361,1,E-COMMERCE          ,101
2322,2021/05/25,77184.0,12989,1,E-COMMERCE          ,101
2322,2021/05/25,77184.0,23659,1,E-COMMERCE          ,101
2322,2021/05/25,77184.0,15372,1,E-COMMERCE          ,101
2323,2021/05/26,84304.0,13081,1,E-COMMERCE          ,101
2324,2021/05/26,84296.0,40,1,E-COMMERCE          ,101
2325,2021/05/26,64079.0,440,1,E-COMMERCE          ,101
2325,2021/05/26,64079.0,15154,1,E-COMMERCE          ,101
2326,2021/05/26,68035.0,11639,2,E-COMMERCE          ,101
2327,2021/05/26,84321.0,13041,2,E-COMMERCE          ,101
2328,2021/05/26,32250.0,21569,1,E-COMMERCE          ,101
2329,2021/05/26,76720.0,30271,1,E-COMMERCE          ,101
2330,2021/05/26,83190.0,13134,1,E-COMMERCE          ,101
2331,2021/05/26,81711.0,12978,1,E-COMMERCE          ,101
2331,2021/05/26,81711.0,37216,1,E-COMMERCE          ,101
2331,2021/05/26,81711.0,18981,1,E-COMMERCE          ,101
2331,2021/05/26,81711.0,21315,1,E-COMMERCE          ,101
2331,2021/05/26,81711.0,16859,3,E-COMMERCE          ,101
2332,2021/05/26,75901.0,13020,1,E-COMMERCE          ,101
2333,2021/05/26,76456.0,3391,1,E-COMMERCE          ,101
2334,2021/05/26,77131.0,13044,1,E-COMMERCE          ,101
2334,2021/05/26,77131.0,26116,1,E-COMMERCE          ,101
2334,2021/05/26,77131.0,21309,1,E-COMMERCE          ,101
2335,2021/05/26,2679.0,4805,1,E-COMMERCE          ,101
2335,2021/05/26,2679.0,4311,1,E-COMMERCE          ,101
2336,2021/05/26,82817.0,13016,1,E-COMMERCE          ,101
2337,2021/05/26,83872.0,35379,1,E-COMMERCE          ,101
2338,2021/05/26,83871.0,13993,1,E-COMMERCE          ,101
2339,2021/05/26,83390.0,52,1,E-COMMERCE          ,101
2339,2021/05/26,83390.0,21692,1,E-COMMERCE          ,101
2340,2021/05/26,12364.0,13134,1,E-COMMERCE          ,101
2341,2021/05/26,24398.0,13136,1,E-COMMERCE          ,101
2341,2021/05/26,24398.0,27291,1,E-COMMERCE          ,101
2341,2021/05/26,24398.0,3987,1,E-COMMERCE          ,101
2342,2021/05/26,6451.0,18432,1,E-COMMERCE          ,101
2343,2021/05/26,85249.0,13018,1,E-COMMERCE          ,101
2344,2021/05/27,78049.0,15370,1,E-COMMERCE          ,101
2345,2021/05/27,77213.0,301,1,E-COMMERCE          ,101
2346,2021/05/27,50815.0,13076,1,E-COMMERCE          ,101
2346,2021/05/27,50815.0,17487,1,E-COMMERCE          ,101
2347,2021/05/27,85265.0,292,1,E-COMMERCE          ,101
2347,2021/05/27,85265.0,2521,1,E-COMMERCE          ,101
2348,2021/05/27,12802.0,30270,1,E-COMMERCE          ,101
2348,2021/05/27,12802.0,11669,1,E-COMMERCE          ,101
2349,2021/05/27,31312.0,4000,1,E-COMMERCE          ,101
2349,2021/05/27,31312.0,3652,1,E-COMMERCE          ,101
2350,2021/05/27,84800.0,3380,1,E-COMMERCE          ,101
2350,2021/05/27,84800.0,3426,1,E-COMMERCE          ,101
2351,2021/05/27,84791.0,9141,1,E-COMMERCE          ,101
2352,2021/05/27,84798.0,13006,1,E-COMMERCE          ,101
2353,2021/05/27,80279.0,4931,1,E-COMMERCE          ,101
2353,2021/05/27,80279.0,8704,1,E-COMMERCE          ,101
2353,2021/05/27,80279.0,8788,1,E-COMMERCE          ,101
2354,2021/05/27,34169.0,9283,1,E-COMMERCE          ,101
2354,2021/05/27,34169.0,7764,1,E-COMMERCE          ,101
2354,2021/05/27,34169.0,21690,1,E-COMMERCE          ,101
2355,2021/05/27,84818.0,17236,2,E-COMMERCE          ,101
2356,2021/05/27,40928.0,22073,1,E-COMMERCE          ,101
2357,2021/05/27,84358.0,27793,1,E-COMMERCE          ,101
2358,2021/05/27,25820.0,13124,1,E-COMMERCE          ,101
2359,2021/05/27,84355.0,48,1,E-COMMERCE          ,101
2359,2021/05/27,84355.0,22119,1,E-COMMERCE          ,101
2360,2021/05/28,83899.0,3396,1,E-COMMERCE          ,101
2361,2021/05/28,3403.0,41,1,E-COMMERCE          ,101
2362,2021/05/28,40405.0,8766,1,E-COMMERCE          ,101
2363,2021/05/28,55563.0,12963,1,E-COMMERCE          ,101
2364,2021/05/28,85285.0,42,2,E-COMMERCE          ,101
2365,2021/05/28,74317.0,32532,2,E-COMMERCE          ,101
2366,2021/05/28,85325.0,3969,1,E-COMMERCE          ,101
2366,2021/05/28,85325.0,15134,1,E-COMMERCE          ,101
2367,2021/05/28,85222.0,12992,1,E-COMMERCE          ,101
2368,2021/05/28,48894.0,23656,2,E-COMMERCE          ,101
2368,2021/05/28,48894.0,23661,2,E-COMMERCE          ,101
2369,2021/05/28,56071.0,3452,1,E-COMMERCE          ,101
2370,2021/05/28,84839.0,9105,1,E-COMMERCE          ,101
2371,2021/05/29,84872.0,13079,1,E-COMMERCE          ,101
2372,2021/05/29,28552.0,11868,5,E-COMMERCE          ,101
2373,2021/05/29,84861.0,11657,3,E-COMMERCE          ,101
2374,2021/05/29,80708.0,8380,1,E-COMMERCE          ,101
2375,2021/05/29,75044.0,7463,1,E-COMMERCE          ,101
2376,2021/05/29,46452.0,40,1,E-COMMERCE          ,101
2377,2021/05/29,34373.0,30270,1,E-COMMERCE          ,101
2378,2021/05/29,84425.0,17691,1,E-COMMERCE          ,101
2378,2021/05/29,84425.0,12543,2,E-COMMERCE          ,101
2378,2021/05/29,84425.0,610,1,E-COMMERCE          ,101
2379,2021/05/29,2679.0,41,1,E-COMMERCE          ,101
2379,2021/05/29,2679.0,104,1,E-COMMERCE          ,101
2380,2021/05/29,47476.0,13080,1,E-COMMERCE          ,101
2381,2021/05/29,32141.0,8745,1,E-COMMERCE          ,101
2382,2021/05/29,75730.0,27661,1,E-COMMERCE          ,101
2382,2021/05/29,75730.0,56,1,E-COMMERCE          ,101
2382,2021/05/29,75730.0,22029,1,E-COMMERCE          ,101
2383,2021/05/29,77350.0,17726,2,E-COMMERCE          ,101
2384,2021/05/29,83986.0,30724,1,E-COMMERCE          ,101
2385,2021/05/30,85368.0,27787,1,E-COMMERCE          ,101
2386,2021/05/30,80007.0,285,3,E-COMMERCE          ,101
2386,2021/05/30,80007.0,5607,3,E-COMMERCE          ,101
2387,2021/05/31,84933.0,12995,1,E-COMMERCE          ,101
2388,2021/05/31,84942.0,26171,1,E-COMMERCE          ,101
2389,2021/05/31,84463.0,21592,10,E-COMMERCE          ,101
2390,2021/05/31,53128.0,3472,1,E-COMMERCE          ,101
2391,2021/05/31,38949.0,15133,3,E-COMMERCE          ,101
2392,2021/05/31,84484.0,12524,1,E-COMMERCE          ,101
2393,2021/05/31,85070.0,3930,3,E-COMMERCE          ,101
2393,2021/05/31,85070.0,31262,3,E-COMMERCE          ,101
2393,2021/05/31,85070.0,35274,1,E-COMMERCE          ,101
2393,2021/05/31,85070.0,7961,3,E-COMMERCE          ,101
2393,2021/05/31,85070.0,16859,7,E-COMMERCE          ,101
2394,2021/06/01,85433.0,3484,1,E-COMMERCE          ,101
2395,2021/06/01,53891.0,3324,1,E-COMMERCE          ,101
2395,2021/06/01,53891.0,8552,1,E-COMMERCE          ,101
2396,2021/06/01,84950.0,17513,1,E-COMMERCE          ,101
2397,2021/06/01,84965.0,13015,1,E-COMMERCE          ,101
2398,2021/06/01,1243.0,28105,1,E-COMMERCE          ,101
2399,2021/06/01,16320.0,13114,1,E-COMMERCE          ,101
2399,2021/06/01,16320.0,9285,1,E-COMMERCE          ,101
2400,2021/06/01,16348.0,3449,4,E-COMMERCE          ,101
2401,2021/06/01,11962.0,3972,1,E-COMMERCE          ,101
2402,2021/06/01,84995.0,13044,1,E-COMMERCE          ,101
2402,2021/06/01,84995.0,28279,4,E-COMMERCE          ,101
2402,2021/06/01,84995.0,13495,1,E-COMMERCE          ,101
2403,2021/06/01,84386.0,13495,1,E-COMMERCE          ,101
2404,2021/06/01,14353.0,30271,1,E-COMMERCE          ,101
2404,2021/06/01,14353.0,11668,1,E-COMMERCE          ,101
2405,2021/06/01,82263.0,4315,1,E-COMMERCE          ,101
2406,2021/06/01,30293.0,13018,1,E-COMMERCE          ,101
2406,2021/06/01,30293.0,34641,1,E-COMMERCE          ,101
2407,2021/06/01,4330.0,12970,1,E-COMMERCE          ,101
2408,2021/06/01,14471.0,8773,1,E-COMMERCE          ,101
2409,2021/06/01,34224.0,12997,1,E-COMMERCE          ,101
2409,2021/06/01,34224.0,31594,1,E-COMMERCE          ,101
2410,2021/06/01,84063.0,3389,1,E-COMMERCE          ,101
2411,2021/06/01,54396.0,17151,1,E-COMMERCE          ,101
2411,2021/06/01,54396.0,21662,1,E-COMMERCE          ,101
2412,2021/06/01,54530.0,8560,2,E-COMMERCE          ,101
2412,2021/06/01,54530.0,7764,1,E-COMMERCE          ,101
2413,2021/06/02,29033.0,3437,1,E-COMMERCE          ,101
2413,2021/06/02,29033.0,4318,1,E-COMMERCE          ,101
2414,2021/06/02,78240.0,5571,1,E-COMMERCE          ,101
2415,2021/06/02,45994.0,13098,1,E-COMMERCE          ,101
2416,2021/06/02,74407.0,32248,1,E-COMMERCE          ,101
2417,2021/06/02,84101.0,4228,1,E-COMMERCE          ,101
2417,2021/06/02,84101.0,18472,1,E-COMMERCE          ,101
2417,2021/06/02,84101.0,21712,1,E-COMMERCE          ,101
2418,2021/06/02,85466.0,5258,1,E-COMMERCE          ,101
2418,2021/06/02,85466.0,578,2,E-COMMERCE          ,101
2419,2021/06/02,21627.0,30270,2,E-COMMERCE          ,101
2419,2021/06/02,21627.0,10392,1,E-COMMERCE          ,101
2420,2021/06/02,13179.0,3474,1,E-COMMERCE          ,101
2420,2021/06/02,13179.0,175,1,E-COMMERCE          ,101
2421,2021/06/02,71694.0,906,1,E-COMMERCE          ,101
2421,2021/06/02,71694.0,20071,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,3477,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,4230,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,8800,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,8807,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,8227,1,E-COMMERCE          ,101
2422,2021/06/02,21071.0,16182,1,E-COMMERCE          ,101
2423,2021/06/02,81421.0,3222,1,E-COMMERCE          ,101
2424,2021/06/02,85020.0,8952,1,E-COMMERCE          ,101
2424,2021/06/02,85020.0,17487,1,E-COMMERCE          ,101
2425,2021/06/02,52803.0,17507,1,E-COMMERCE          ,101
2426,2021/06/02,85494.0,17680,1,E-COMMERCE          ,101
2427,2021/06/02,31723.0,13,2,E-COMMERCE          ,101
2428,2021/06/02,34169.0,15833,1,E-COMMERCE          ,101
2429,2021/06/02,85012.0,32363,2,E-COMMERCE          ,101
2429,2021/06/02,85012.0,32489,2,E-COMMERCE          ,101
2429,2021/06/02,85012.0,32490,2,E-COMMERCE          ,101
2429,2021/06/02,85012.0,26490,2,E-COMMERCE          ,101
2429,2021/06/02,85012.0,17769,1,E-COMMERCE          ,101
2429,2021/06/02,85012.0,2263,1,E-COMMERCE          ,101
2429,2021/06/02,85012.0,19354,1,E-COMMERCE          ,101
2429,2021/06/02,85012.0,19420,1,E-COMMERCE          ,101
2430,2021/06/02,80822.0,21998,1,E-COMMERCE          ,101
2431,2021/06/02,78604.0,32599,2,E-COMMERCE          ,101
2432,2021/06/02,84573.0,294,1,E-COMMERCE          ,101
2433,2021/06/03,78240.0,13072,1,E-COMMERCE          ,101
2434,2021/06/03,84607.0,4318,1,E-COMMERCE          ,101
2435,2021/06/03,84119.0,7691,1,E-COMMERCE          ,101
2436,2021/06/03,8963.0,13004,1,E-COMMERCE          ,101
2437,2021/06/03,12744.0,37091,2,E-COMMERCE          ,101
2438,2021/06/03,52159.0,15370,1,E-COMMERCE          ,101
2439,2021/06/03,26252.0,8826,1,E-COMMERCE          ,101
2440,2021/06/03,84141.0,12982,1,E-COMMERCE          ,101
2440,2021/06/03,84141.0,26083,1,E-COMMERCE          ,101
2441,2021/06/03,39563.0,28397,2,E-COMMERCE          ,101
2442,2021/06/03,25645.0,13067,1,E-COMMERCE          ,101
2443,2021/06/03,86874.0,8760,1,E-COMMERCE          ,101
2444,2021/06/04,78150.0,13072,1,E-COMMERCE          ,101
2445,2021/06/04,86428.0,13013,1,E-COMMERCE          ,101
2446,2021/06/04,45140.0,13016,1,E-COMMERCE          ,101
2446,2021/06/04,45140.0,30271,1,E-COMMERCE          ,101
2447,2021/06/04,85959.0,27541,1,E-COMMERCE          ,101
2448,2021/06/04,11788.0,12723,2,E-COMMERCE          ,101
2449,2021/06/04,56778.0,34727,1,E-COMMERCE          ,101
2449,2021/06/04,56778.0,21886,1,E-COMMERCE          ,101
2450,2021/06/04,76319.0,22978,2,E-COMMERCE          ,101
2450,2021/06/04,76319.0,22979,2,E-COMMERCE          ,101
2450,2021/06/04,76319.0,17548,1,E-COMMERCE          ,101
2450,2021/06/04,76319.0,15154,1,E-COMMERCE          ,101
2451,2021/06/04,85532.0,17798,1,E-COMMERCE          ,101
2452,2021/06/04,36778.0,13003,1,E-COMMERCE          ,101
2453,2021/06/04,78785.0,21561,1,E-COMMERCE          ,101
2454,2021/06/04,86918.0,3329,1,E-COMMERCE          ,101
2455,2021/06/05,68529.0,13076,1,E-COMMERCE          ,101
2455,2021/06/05,68529.0,18162,1,E-COMMERCE          ,101
2455,2021/06/05,68529.0,16098,1,E-COMMERCE          ,101
2456,2021/06/05,32872.0,3400,1,E-COMMERCE          ,101
2456,2021/06/05,32872.0,10392,1,E-COMMERCE          ,101
2457,2021/06/05,36942.0,26490,1,E-COMMERCE          ,101
2458,2021/06/05,82819.0,3993,1,E-COMMERCE          ,101
2458,2021/06/05,82819.0,21695,2,E-COMMERCE          ,101
2459,2021/06/05,83581.0,34641,2,E-COMMERCE          ,101
2460,2021/06/05,39476.0,3471,1,E-COMMERCE          ,101
2461,2021/06/06,59863.0,13075,1,E-COMMERCE          ,101
2462,2021/06/06,13837.0,17726,1,E-COMMERCE          ,101
2462,2021/06/06,13837.0,4177,1,E-COMMERCE          ,101
2462,2021/06/06,13837.0,21618,1,E-COMMERCE          ,101
2463,2021/06/06,9616.0,22666,1,E-COMMERCE          ,101
2464,2021/06/06,38589.0,24167,1,E-COMMERCE          ,101
2464,2021/06/06,38589.0,3476,1,E-COMMERCE          ,101
2465,2021/06/06,86069.0,3443,1,E-COMMERCE          ,101
2465,2021/06/06,86069.0,3984,1,E-COMMERCE          ,101
2466,2021/06/07,26471.0,14471,1,E-COMMERCE          ,101
2467,2021/06/07,30191.0,12997,1,E-COMMERCE          ,101
2468,2021/06/07,5343.0,21579,1,E-COMMERCE          ,101
2469,2021/06/07,2859.0,12722,1,E-COMMERCE          ,101
2470,2021/06/07,82627.0,13072,1,E-COMMERCE          ,101
2470,2021/06/07,82627.0,18264,1,E-COMMERCE          ,101
2471,2021/06/07,87025.0,19751,1,E-COMMERCE          ,101
2472,2021/06/07,8181.0,15123,1,E-COMMERCE          ,101
2473,2021/06/07,74548.0,17792,1,E-COMMERCE          ,101
2474,2021/06/07,35457.0,5571,1,E-COMMERCE          ,101
2474,2021/06/07,35457.0,19751,1,E-COMMERCE          ,101
2474,2021/06/07,35457.0,21583,1,E-COMMERCE          ,101
2475,2021/06/07,75470.0,3476,1,E-COMMERCE          ,101
2475,2021/06/07,75470.0,4824,2,E-COMMERCE          ,101
2476,2021/06/07,87048.0,17151,4,E-COMMERCE          ,101
2477,2021/06/07,8551.0,3407,2,E-COMMERCE          ,101
2478,2021/06/07,87071.0,3336,1,E-COMMERCE          ,101
2479,2021/06/07,42007.0,15909,1,E-COMMERCE          ,101
2480,2021/06/07,46603.0,7642,1,E-COMMERCE          ,101
2481,2021/06/07,34169.0,15833,1,E-COMMERCE          ,101
2482,2021/06/07,86144.0,17699,1,E-COMMERCE          ,101
2483,2021/06/07,57594.0,3645,1,E-COMMERCE          ,101
2484,2021/06/08,65918.0,8707,1,E-COMMERCE          ,101
2485,2021/06/08,48914.0,17151,4,E-COMMERCE          ,101
2486,2021/06/08,85695.0,285,1,E-COMMERCE          ,101
2486,2021/06/08,85695.0,13081,1,E-COMMERCE          ,101
2486,2021/06/08,85695.0,30271,1,E-COMMERCE          ,101
2487,2021/06/08,19436.0,28397,1,E-COMMERCE          ,101
2488,2021/06/08,87090.0,1082,1,E-COMMERCE          ,101
2489,2021/06/08,87096.0,4820,1,E-COMMERCE          ,101
2489,2021/06/08,87096.0,25689,1,E-COMMERCE          ,101
